platform,rating,title,text,date,author,location
Uber Eats,1,$50 for 2 subs!!!,The price is outrageous! Ordered 2 subs from Fireside and it came to $50. The shop is 15 min walk from my house!! First time using snd wont ever use again! Insane,2025-10-10,Mary,N/A
Uber Eats,1,We've ordered a few times this week as…,"We've ordered a few times this week as we are having a kitchen redone. Every single time we have had issues, drivers cancelling the order last minute but keeping the tips, food being read but only being delivered an hour later. Currently waiting on an order that is now late because they dont have a driver apparently. It has gone from a great idea to a complete was of space. Company should close.",2025-10-10,Jason,N/A
Uber Eats,1,"No delivery, no refund.","Order did not come. No refund given.Driver said he waited at the premise for the required 7mins before leaving.This is untrue - we were in the house the whole time, with a view of the front door.The security light never went on, and there was no knock on the door.The delivery person was near impossible to communicate with, and the chat bot customer service was, well, like talk to a robot.The whole experience has been infuriating.",2025-10-10,Kevin McCarthy,N/A
Uber Eats,1,Delivery rider dumped order on garden!!,"My wife had ordered a MacDonalds happy meal for our Daughter this evening (10/10/25) When the guy handed her the Drink bag, that had a cup of Pepsi in it, the lid was off and most the drink had soaked though the bag, so she called him back, stating that it was no good because it had been spilt, he came back and SNATCHED the bag out her hand, threw it and the drink on the front garden and rode off on his bike!!! 🤬🤬 My wife shocked shouted at him, as a result of his VILE BEHAVIOUR, and his comeback was ""well.... you didn't want it!"" And he rode off!!!! Needless to say, we won't be using Uber Eats again due to this vile person's attitude 😒",2025-10-10,Dan,N/A
Uber Eats,1,How can they still be in business?,"I would never give 1 to Ubereats, but unfortunately I can't put 0. How can they still be working? I used them a few years ago and they were horrible. Straight-up awful. No communication, no customer service. My partner tried to use them again last week and they refunded less than half the cost of a missing item. Like, I have no fault I was never handed the item?! Also, they sent me a promo but it didn't work and 2 weeks later I'm still awaiting an explanation. I will of course cancel the service as soon as this is sorted. Please everybody also do the same. They just can't continue operating.",2025-10-10,Barbara,N/A
Uber Eats,1,Idiots and scammers,"Absolutely idiotic ""customer service"" reps. On their X account, they say to DM them with your issue, but their account isn't set up to allow DMs. I placed a grocery order that was delivered with multiple wrong items, and they refuse to issue a refund even though the policy published on their website clearly says that they will issue refunds to customers for wrong items. I've asked to speak to a supervisor multiple times but have been told that supervisors can't use the in-app chat and there is no phone number to call. A chat agent told me steps to follow to get them to call me, but those instructions didn't work for me. The call option doesn't show at all.",2025-10-10,Mel,N/A
Uber Eats,5,i called the helpline number and their service was very good,i calles the helpline number and their service was very verry veerry very good . there is a lady named monikA WHO SPEAKS VERY well and is understood very well . i think even five stars are not enough for him .👍😊,2025-10-10,nirmal,N/A
Uber Eats,1,Absolutely horrific customer support,"Absolutely horrific customer support. I was overcharged for an ASDA order because it let me apply a £25 promotion in checkout only to remove it days later when the order arrived.UberEats support then told me I would receive a refund yet 2 weeks later Ive not received it, the support is now giving crap automated responses and not helping at all. Absolutely ridiculous, do not use them, they are completely garbage.",2025-10-10,Jake Turner,N/A
Uber Eats,1,Terrible customer service,"Terrible customer service, they don't care much for the customer, every order I get from them is freezing cold and orders are always wrong. Spent £60 on an order, every item delivered was wrong and they refunded £0.28p. I would stick to just eat, they care about their customers, Uber eats is abysmal.",2025-10-10,dino killa1,N/A
Uber Eats,2,Lateness of delivery. It said 24 minutes but took nearly 2 hours. I work nights and I expected better,Late on delivery by almost 2 hours,2025-10-10,Brett User,N/A
Uber Eats,1,Go for DoorDash,Go for DoorDash. Customer Service is TRASH. for Ubereats. One pic by the delivery person is good for them. Whole time they took your food & you checked & didn’t get anything lol. Their response: “well they sent a pic that food was delivered”.. “no cause you should’ve recieved it” “um no” “well no refund”. Yeah go for Doordash.,2025-10-10,Jennifer Umanzor,N/A
Uber Eats,1,My PaPaJohn's Pizza & UberEats,"I ordered PaPa John's Pizza through Instacart's resturant app powered by UberEats. Because I knew there were several PaPa John's close to my house. They sent my order several miles away to another county, then when my pizza arrived it was cold and they refused to give me a refund and/or a discount on my next order. UberEats is a disgrace to food delivery!",2025-10-09,Brian Roark,N/A
Uber Eats,1,Scammers,Scammers! Never use it! Your food won't even be delivered,2025-10-09,Bboy Zikou,N/A
Uber Eats,1,Complete ripoff and useless support,useless support team this app is a scam charges triple the price sometime quadruple the actual price on produce items. ordered banana guy brought only three banana uber invoice shows 2.25 kg for 3 banana where as the real invoice from safeway shows 400grams. i tried explaining this to support team he said we can't help it was not just bananas  everything from produce was charged either triple the price or more. this is complete rip off i am taking this matter to consume court.,2025-10-09,Jasjeet Singh,N/A
Uber Eats,1,Worst terrible service !!,Worst terrible service !!! All agents from india ignore you bad bad agents swallow your money and mark order as complete when it doesn't arrive stay away from these filthy people and check the tick tock videos of Indian street food yet they're customer service on uber eats ? Absolute scum,2025-10-09,Mr Raj,N/A
Uber Eats,1,Completely wrong order,Completely wrong order. Even though the pictures prove it against the receipt which shows my order “we can confirm that this order isn’t eligible for a refund or price adjustment” However they determine that is either by paying for the cheapest labour they can or an ai either way I want my money back for services I paid for and didn’t get,2025-10-09,Miles Gould,N/A
Uber Eats,1,Woeful customer service,"Woeful customer service, on the back of a complaint all you get is generic copy and paste messages. They eventually just stop messaging you back despite leaving your complaint totally unresolved!!! Won't be using again.",2025-10-09,Lewis Green,N/A
Uber Eats,1,Uber Eats Germany: Worst Customer Service I’ve Ever Experienced,"I’ve never had such a frustrating experience with a delivery service.I ordered from McDonald’s through Uber Eats, paid for everything including a drink and sauce, and they were never delivered.When I reported it, their so-called “support” kept sending the same automated messages asking for a photo. How am I supposed to take a photo of something that wasn’t delivered?After wasting my time explaining everything, they just closed the case and refused a refund.This company has zero accountability, and their support doesn’t even read what customers write.I’ve already filed a formal complaint with the Verbraucherzentrale (Consumer Protection Germany) because this is not just bad service, it’s dishonest.If you value your time and money, avoid Uber Eats.They treat customers like they don’t matter at all.",2025-10-09,Shervin,N/A
Uber Eats,1,Support blatantly lying about incorrect order despite photo evidence,"Support refused to refund or rectify when I had received someone else's order, despite photographic evidence. Support claims that the photo shows that my order was delivered, which a blatant and obvious lie. A bizarre experience that is actually fraudulent.",2025-10-09,NN,N/A
Uber Eats,1,Uber turned very sly,"Uber turned very sly. Their system rearranges itself with zero sugar drinks to sugar drinks as showing you ""proof"" you purchased the sugar drinks instead purchasing sugar free drinks. Just pointing this out for any diabeties out there. I do feel they hijacked me severely by poisoning me with a a sugar drink. Warning for all you diabetics out there, but this is what they do.",2025-10-09,David,N/A
Uber Eats,1,✳️ PUBLIC NOTICE,"✳️ PUBLIC NOTICE – MISUSE OF ABN BY UBER EATS ✳️I recently discovered that Uber Eats has falsely used my ABN (Australian Business Number) and reported to the ATO that I earned income through them — even though I have never worked for Uber Eats.This is a serious case of false reporting and misuse of personal business information. I contacted Uber Eats by email, but they have failed to respond or take responsibility.I am sharing this publicly because others need to be aware and check their ATO records. If this can happen to one person, it can happen to anyone. We should not support a company that allows such misuse by continuing to use their services.",2025-10-09,KMJ,N/A
Uber Eats,1,Worst customer service team,"When there's no issues, whilst its more expensive than the other food apps, it works well. HOWEVER, their customer service team are the rudest, most arrogant people to deal with. They dont read messages, dont listen to what you have to say and just keep copying and pasting the same message. They dont refund you when food is delayed to the point its cold, or if the food is off, they only give you a very small percentage back and won't provide any information on why or how that amount is calculated. They dont adhere to consumer law, Im unsure how theyre allowed to operate in all honesty.",2025-10-09,Never again,N/A
Uber Eats,5,Uber eats has improved,"A few months ago when I used uber eats the support was terrible. When there was a problem, I felt like the uber staffs were just doing scripted responses...I'm not sure if it's because they were umm..their name looked indian, sri lankan so either they have language difficulty or they just didn't care to read what I wrote so I had to keep repeating myself..But the last 2 weeks  when I had 3 orders done wrong by the business owners uber eats was quick to solve the problem so I think they have improved their support system?",2025-10-09,JJ,N/A
Uber Eats,1,Always missing items,"There’s been more than a few orders when I’ve been told the business didn’t provide some part of my order, usually the drink. Usually I can get a refund but this time around; the app was not allowing me to utilize the chat function. It finally worked days later and Uber said I’m outside the window for the order. I re-downloaded and updated the app and still couldn’t access chat. I did my part. Uber failed to do theirs yet held me responsible. Never. Ever. Using them again.",2025-10-09,AMBER N.,N/A
Uber Eats,1,Do not use Uber eats. They will knowingly charge you missed items,"My latest screw up on Uber eats.........This explains my recent delivery and a couple previous deliveries and Uber's latest response.The driver said he had to take the scotch back as well as forgetting the wine to fix the order. We had a conversation and decided he would complete the order through the app, then go back to the store and get the wine. Support called me soon after and informed me he ""dropped off the wine and left it outside"". That would have been impossible because a round trip back to the store would have taken a minimum of 45 minutes.You know this. I was friendly and understanding. He lied to you. He lied to me and ripped me off. I trusted him and he screwed me. Oh and I tipped him for the experience as well.Now you are doing the same. 2 wrongs don't make a right.You have refunded me before for frankly horrible behavior by your employees. I assumed you would do the same this time. That's why after talking to John I said I would reorder the wine and let Uber fix it later. One time a driver assaulted me by ripping my ID out of hand and was aggressive throughout the encounter. Another accused me of assault when all I did was keep an order I paid for and provided my driver's license as asked. Your app failed to ok the picture and he decided to shove me aside to retrieve the package. I was so floored all I did was stand in his way thinking ""is this really happening?"" Moments later I told him he was trespassing and to leave immediately which he DIDN'T do. I don't normally turn to violence but I would have been in my rights to physically remove him. He AND phone support tried accusing ME of assault and would be contacting the police. I called the none emergency number and found they didn't follow through on the threat.So I have had to endure 2 assaults, been ACCUSED of assault once and now one theft. Make no mistake, by knowingly charging me for a product I didn't receive IS theft.I will be talking to the store manager on Friday and see if they are willing to reimburse me the $83 for the second order. In fact John already told me I can pick up a box of wine no charge. He also said he would have driven it out to me that night but he was the only one at the store. My experience with Uber has been a complete disaster to say the least. Just because you have refunded me in the past doesn't mean you can steal from me now.I'm taking this matter to the BBB. They can't do much but it will get your behavior out of the public. I will contact the city and see what can be done about your business license. I have multiple cameras all around my house. This has all been recorded. I wasn't going to involve the police but will now about everything to date. This is a theft. Perhaps a lawsuit is in the near future? You and your employees can't do this to people without repercussions. I will do everything I can and tell anyone who listens about your bizarre company behavior. You didn't even offer a free box of wine in place of a refund.Ubers response:We can confirm that this order isn’t eligible for a refund or price adjustment.Thank you for your understanding.",2025-10-09,D D,N/A
Uber Eats,1,Took my money and didn’t deliver my…,Took my money and didn’t deliver my order. The customer service is HORRIBLE AND NON EXISTENT,2025-10-09,MaryAnn Randle,N/A
Uber Eats,1,They did not deliver the food,"They did not deliver the food, they charged me and dont want to refund.",2025-10-08,Eduardo G,N/A
Uber Eats,1,Liars - uninstalling the app - do not reccomend,"Ordered €50 worth of food, idiot driver never delivered the food so contacted them for a refund which was granted. Then a few weeks pass and no sign of the refund, they are now refusing to process it even though it was confirmed I was going to receive it, they just lied to get rid of me. Uninstalling the app and never using again, I now have to get on to my bank to start a chargeback!",2025-10-08,Edel,N/A
Uber Eats,1,Food is ALWAYS missing and when you…,Food is ALWAYS missing and when you complain or try and get your money back your met with please send us proof message etc etc and messages that seem a little hostile. i can’t be arsed with all that nonsense when I just want dinner and my kids are hungry. So ile save the huge amounts uber charged for delivery etc etc etc. and Ile just walk. It’s easier. Uber needs to remember your business is for convenience not for taking over and controlling when and where someone gets a refund for an item they didn’t receive. To big for your boots and need putting in your place.,2025-10-08,Adam Gladwin.,N/A
Uber Eats,1,Rubbish customer service and refunds,Missing burger in a meal worth £10. They refunded less than £3. Do not use this service if you're honest.,2025-10-08,Jess,N/A
Uber Eats,1,1 out 6 drivers recommended.,"My recent UberEATS experience was absolutely disappointing. The first driver showed up at the restaurant, picked up my order — and then disappeared. After that, I saw driver after driver (five in total!) get assigned to my order, go to the restaurant, and then drop it. I assumed maybe the food wasn’t ready.Finally, the sixth driver called me and explained that the first driver had already taken the food — and every other driver had been told the same thing at the restaurant. Yet none of them reported it or tried to follow up, until the last person. So out of six drivers, only one actually cared enough to make a call and explain what was going on.The first driver essentially stole my food, and the others just didn’t bother. It’s not just about being left hanging — it’s the complete lack of accountability and communication, not just toward customers, but between UberEATS drivers themselves.To make it worse, when I contacted customer support to cancel the order, they weren’t apologetic or even surprised. No effort to understand what happened — just generic, canned responses, like this kind of situation is completely normal. Then they told me, “Good news! We can cancel your order without a cancellation fee. Just order again!”Umm… no thanks. Uninstalling Uber.",2025-10-08,Scott,N/A
Uber Eats,1,Refused refund for undelivered order — I’ve uninstalled Uber for good,"My Uber Eats order (LKR 5,898.62) was never delivered, yet Uber refused to refund it — hiding behind a “48-hour policy”. That policy might suit Uber’s internal systems, but it doesn’t override consumer law: when goods aren’t delivered, customers are entitled to a refund.To make matters worse, every time I replied through the app, the case was automatically marked “resolved” — no human ever reviewed it. The entire experience shows how unhelpful and impersonal their customer service has become.It’s not just Uber Eats. On the rides side, my last trip to Heathrow cost £95.97, while a local cab company quoted £72 for the same journey — in a newer, cleaner vehicle.After this, I’ve uninstalled Uber for good — and I’d genuinely encourage others to do the same until Uber starts respecting its customers and basic consumer-rights standards.",2025-10-08,Prasanna,N/A
Uber Eats,1,Ubereats are scamming b*stards! You won't get your refund back!!,"I ordered 2 milkshakes from smashed and pulled, when my milkshakes came they tasted tangy, I rang the takeaway place up and said my milkshakes are gone off/spoiled, I could of been sick or very ill lucky I haven't got ill yet, so the guy was like yeah the Milkshake machines broke and ment to have got fixed, but still let people order milkshakes knowing they come out gone off, how disgusting is that atleast take them off the menu until it's fixed properly!! So I message Uber eats to try get my money back £5.99 each for the milkshakes I bought 2 of them so I should get back £11.98, gets a message back from Uber eats and they refund me £2 credit!!! Absolute scamming bastards they wouldn't refund me £11.98, so here's my message don't trust Uber eats another scamming organisation stay clear of these scammers. I'm not using this app ever again.!",2025-10-08,Dan D,N/A
Uber Eats,1,Gave a big Runaround with no Answer,"I placed an order that was supposed to arrive in 30 minutes. The delivery driver had my food within 15minutes of placing the order. The delivery took 45+ minutes to arrive to me. At the time there was no traffic or wrecks and the restaurant was 12-15 minutes away. My food was just riding around for this time. By the time the food finally showed up it was refrigerator cold and my milkshake had reverted back to milk. I reached out to customer service expecting at least a partial refund or some accountability. Instead, I got generic copy-paste responses and zero resolution. They refused to take responsibility, and it felt like I was talking to a bot the entire time.This was not just a bad delivery, it was a complete failure in both logistics and customer care. I’ve deleted the app. There are too many other options out there to waste time and money on a service that clearly doesn’t value its customers.",2025-10-08,Madison French,N/A
Uber Eats,5,Asim was honourably diffident and…,Asim was honourably diffident and extremely polite.  He arrived most punctually.I politely suggest he be given more deliveries.,2025-10-08,Michael,N/A
Uber Eats,1,ordered a mcdonald’s,ordered a mcdonald’s. simple enough. watching the progress was embarrassing for them. after 4 drivers i decided to contact customer service. now we are on the 5 th driver. the rep told me 4 drivers had issues picking up my order. she then said she would cancel but the 6th driver got through even though i was told the order was cancelled. she then told me i should expect an email from uber eats. nothing. my food did arrive and hour and a half later. cold. it would have been easier for me to walk to the store.,2025-10-08,gregory skorich,N/A
Uber Eats,1,Scandals and thieves with no repercussions,"Today October 7th I ordered my family some food because I didn't feel like cooking. I waited an hour and some minutes for a driver to pick up my order. They sent 6 drivers out. Thank God that the last delivery person told me that churches chicken informed her that my order was already picked up. My last delivery driver told me to talk to customer service and report it as stolen. I spoke with two customer service representatives and they kept saying well you wasn't charged  we refunded you for your order. I told them thats not the issue. The issue is that uber eats allows thieves to work for them. I don't feel safe doing business with a company who doesn't have values, morals or principles. They allow their workers to steal. They should be held accountable and fired. If you continue to let employees get away with theft with no consequences they will continue to do so. I have been a faithful customer for years. As of today I am no longer patronizing this company. I stuck with them even when I was done wrong in the past but not this time. I'm done. I will take my business elsewhere because Uber doesn't value their customers. Door dash would never allow this the driver would have been investigated and held accountable. All they had to do was call the restaurant and asks who picked my order up but uber made it crystal clear that they don't care. Neither do I. I'm done I feel disrespected",2025-10-08,Nandi Washington,N/A
Uber Eats,1,Food damaged and UberEATS don't care!,Food arrived and it was a mess - all the dishes had leaked out.  The driver stood at the door and kept saying it was the restaurants fault (swearing a lot) and that I needed to contact them. I got in touch with UberEATS who only allow you to upload one picture. This didn't show the full extent of the damage.  They refunded me for one dish and closed the case. I tried to complain again and the fobbed me off.  Disgusting non-existant customer service and I am out nearly £70 because the food was inedible and damaged because of them,2025-10-07,Anon,N/A
Uber Eats,1,They HATE their customers and support is worhtless,"They will always side with the merchant. Regardless of if the merchant has cancelled 10 orders in a row for no reason (across several weeks time and different times during the day), or they just failed to send you items. The support team does not understand english, and will only paste canned answers that do not match the details you're providing. This company does not care about it's customers in the slightest. They only care about taking care of their merchants and screwing you out of money. Everything they do is set up to steal from you. Check those prices they charge, it's a crazy high mark up. Not obviously this is a business and we need to make money too, but like wild mark ups that the merchants don't charge for (requiring you to add toppings to pizza that state it is included but then charge you $3 per topping lol) It's crazy to me how it is legal for them to operate the way they do. Only in America where capitalism is GOD is this allowed. The support and company are trash thieves and I will spend the rest of my life making sure everyone knows until they are no longer allowed to steal from people.",2025-10-07,Grumpy Comet,N/A
Uber Eats,1,How to make money without worrying about your customers.,"Uber Eats prides itself on slow service, delivering cold food, along with the occasional wrong order just to make things exciting. They love their delivery people placing the order right up against your front door so you have to knock it over to get to it. Another service they offer is the impossibility of contacting anyone to make an enquiry or to complain. They probably can't pay anyone enough to handle complaint after complaint.",2025-10-07,WayS,N/A
Uber Eats,1,I’ve had uber eats for a long time,"I’ve had uber eats for a long time. I even upgraded to UberOne. The amount of actual time I’ve lost is sickening. In my last 10 orders I’ve had 4 orders get cancelled either due to the driver stealing the food or the driver cancelling after I’ve already waited for the food for over an hour. Now this isn’t Ubereats fault but the way they handle it is awful. All they do is refund your order as if that’s fixed the problem from your end. They should be offering better support and refunds or offers for the time I’ve lost as a customer. And don’t get me started on the prices and all the extra charges. It’s better if you just order direct from the restaurant, use Ubereats as an Argos catalogue and go direct.",2025-10-07,Zehn,N/A
Uber Eats,1,Constant issues with deliveries and…,Constant issues with deliveries and orders with errors. I was paying for the premium service as a housebound customer. The customer service refusing to refund me for missing items and I am already paying a premium as I cant physically go to the shops. They will not get anymore custom from me which will hurt me more than them but I have had enough,2025-10-07,Sarah Hartridge,N/A
Uber Eats,1,The Diabolical Customer Support Maze,"My final Uber Eats order was an absolute disaster. The food was ready less than 30 minutes after I placed it, then sat on the counter for over an hour while drivers were assigned, cancelled, reassigned, and cancelled again. The ETA kept shifting until the food finally arrived nearly two hours later, cold, soggy, and inedible. It went straight in the bin.Customer service offered a templated apology, some vague promise to ‘review ETAs,’ and a £3 refund on a £20 order. When I asked for a proper refund (minus the rider’s tip, since it wasn’t their fault), they declared the matter closed. Basically, I am being penalised for their service failure. Reaching support felt like wandering through labyrinth land, forms, delays, dead ends. It’s remarkable how easy it is for them to take your money, and how impossibly difficult it is to reach a human when things go wrong. Also, what is the deal with these awfully written templates they're using to deal with complaints? After years as a paying subscriber and frequent customer, I’ve closed my account. Uber Eats clearly doesn’t value loyalty or basic service standards. If they can’t deliver a meal within reasonable time or provide a decent response, then what is the point continuing being a customer?",2025-10-07,BettyLou,N/A
Uber Eats,1,Las Vegas,"Las Vegas, NV. Ordered pizza @ 6:20 PM. Del time 55 minutes.  8:20 pm no pizza.  Call vendor order picked up by UBER EATS driver @ 7 pm.  Vendor 5 minutes away from hotel.  Where the heck is our UBER EATS driver? NEVER AGAIN!! Door Dash has to be better?",2025-10-07,Annoyed,N/A
Uber Eats,1,Very bad,Very bad.  These people treat their drivers like criminals.  No wonder door dash is so much better.,2025-10-07,Manic One,N/A
Uber Eats,1,If I could give it 0 stars I would,"If I could give it 0 stars I would. I’ve had a couple of issues with UberEats now and will never use them again. Previously I ordered food and when it arrived there were two items missing. I let UberEats know and there response was that it had been reviewed but on this occasion they couldn’t offer a refund. I asked them to explain why, and how they made this ridiculous decision but they couldn’t. Appalling given I paid for something, didn’t receive it and then could do absolutely nothing about it. I ended up calling the restaurant and explained the situation and they kindly helped me. It happened again on Monday, after months of avoiding the app I chose to try again. The food was delivered an hour after placing the order, the delivery driver took approx. 40 mins to do a 15 min journey as they were on a bike and had multiple stops along the way. Of course my food arrived stone cold. It was inedible and a complete waste of money. It’s not rocket science that it would be cold after such a ridiculous delivery process. I complained and offered feedback to UberEats that this system doesn’t work. They ignored me, sending an automated reply 4 times. I finally had a response from a human saying again that they’d reviewed this but couldn’t give me a refund on this occasion. They just don’t care, their customer service is non existent and I would avoid like the plague.",2025-10-07,Emily,N/A
Uber Eats,1,They lie and steal your money.,"They gave me a promo and I followed all guidelines to get it. After purchase they took the promo away and recharged my paypal for the full amount. I have no recourse because I  did not take  a photo of the promo, which I have never done. Make sure you take a photo of everything all the time if you don't want to get ripped off.",2025-10-07,see hisgoodness,N/A
Uber Eats,1,Placed an order they called me they…,Placed an order they called me they were at the wrong location got passed from pillar to post. The driver could hardly speak English got a call from customer services again spoke to someone who could barely speak English when I mentioned a refund they hung up the company are a joke I won't be using them again I will be contacting trading standards  and the press i will also put it out on social media they obviously employ inadequate staff and have zero customer service skills whatsoever.,2025-10-06,Darren James,N/A
Uber Eats,1,Uber Eats,"Uber Eats, Broke a clause 18 of customer rights, not delivering my food within the time agreed and do not want to refund me. Disappointing company that steal your money and never delivers your food.",2025-10-06,Ad,N/A
Uber Eats,1,Tried them again after them failing to…,"Tried them again after them failing to deliver my last few orders, one of them over 2 months ago that I'm still waiting for a refund for. Failed again. Don't use them as they won't help you or refund when they say they will",2025-10-06,Jayson Carroll,N/A
Uber Eats,1,They ripped off customers I was in the…,They ripped off customers I was in the view cart next thing a purchase order go through I did not approve for $25 from cotton patch they charge me $18 for a cancellation fee who in the F would agree to this insane madness now they want give me a refund anybody who can help please do it’s time the customer win,2025-10-06,Wilford Edwards,N/A
Uber Eats,1,Will be using Deliveroo from now on,"Judging by the consistently awful reviews, uber eats don’t seem to care that their customer service is terrible. Impossible to speak to anyone that isn’t a chatbot. Ordered yesterday, they failed to assign a delivery driver, just kept putting the order back. When cancelling, they don’t tell you they’re going to charge you the full order until after cancelling, despite it being their fault for failing to deliver. Impossible to speak to anyone that isn’t a chatbot. Will be using Deliveroo from now on.",2025-10-06,Lara,N/A
Uber Eats,1,Worst experience ever,"Worst experience ever. Ordered food with uber eats, just to experience that their expected waiting times taken by a lot of imagination. ""Time I should have received my food was 21.20, arrived at 21.50. But this is not all. The driver damaged the food, soup running out of the container, all other food contaminated, etc.Driver by himself was so kind and cancel the order and he told me to place another one, what I did finally. But the ridiculous thing is that Uber eats just refunded me 3euro something of the first order, which I never have received. I paid 15euro something for that. If you have to order food online I recommend Glovo, no any issues in years.",2025-10-06,Michael Höhne,N/A
Uber Eats,1,Lack of Transparency and Support,"Lack of Transparency and Support $19 Overcharge IgnoredI placed a grocery order through Uber Eats on September 9, 2025, with an original checkout total of $216.12 (including a $30 tip). After delivery, I was charged $235.89, and Uber support has refused to provide the original receipt or explain the $19 discrepancy.I contacted support multiple times, provided screenshots and documentation, and was met with deflection and dismissal. Their agents closed the chat without resolution and never acknowledged the original quoted price.This experience was frustrating, opaque, and unacceptable. I’m sharing this to warn others: Uber Eats does not honor original pricing or provide clear support when issues arise.",2025-10-06,Jeanne Casper,N/A
Uber Eats,1,I did not receive my order and was…,"I did not receive my order and was charged for it, there is no way to complain or connect with anyone at uber eats. I spend $6000 a year on food and rides. I am cancelling my account and using lyft and door dash. TERRIBLE customer service",2025-10-06,EC,N/A
Uber Eats,1,I've been having issues with the…,I've been having issues with the delivery drivers. They are either not double checking receipts or stealing the food items and blaming the stores.,2025-10-06,Kim Montgomery,N/A
Uber Eats,1,Robot Customer Service - Absolutely Awful,"Ordered groceries from UberEats. The driver delivered someone else's order.Took all the pictures to prove this.Raised an issue with UberEats directly and the reply was that they were not going to help me at all.The replies kept coming back with the same wording - you are never talking to a human, it is all robots. I now have someone else's order, do not have my own groceries, and ubereats are refusing to help and is impossible to speak to a human. Always worry when theres no number to call for customers, hunch was right, terrible robot customer service.AVOID AT ALL COSTS - SCAMMERS",2025-10-06,Dan,N/A
Uber Eats,1,Refused to refund me then I received the wrong order,I received the wrong order then ordering from Mcdonalds and they refused to refund me after several attempts contacting them and sending them pictures and evidanceThey just fobbed me off numerous times and just sent me the same AI generated responses over and over. Then I finally got a human responce. They just ignored me. I had to contact paypal to get my money back.,2025-10-06,FLAMINGBABYPUNCH,N/A
Uber Eats,2,Lack of transparencyto…,"They applied additional fees to purchases. And at the time of purchase, they do not mention the fees in question. In some cases, the additional cost, relative to the advertised purchase price, was around 20%.",2025-10-06,MIGUEL NETO,N/A
Uber Eats,1,I ordered from UberEats,"I ordered from UberEats, and the restaurant I ordered from sent me the wrong order. The way the food looked was disgusting and presented serious health and environmental issues.I reported the problem to UberEats and requested a full refund. I also made multiple requests regarding the food safety concerns and the wrong order, but they practically ignored me. In the end, they told me they refunded me only £0.73 as credit, while my order was worth £40.07.Please avoid this platform due to safety concerns and the risk of getting sick, as they take absolutely no action regarding food safety, wrong deliveries, or proper refunds. AVOID UBEREATS!",2025-10-06,Dumitru Daniel,N/A
Uber Eats,1,I would rate 0 stars if it was…,I would rate 0 stars if it was possible. They have stolen my money. Took £29.45 from my account when I only authorised  a payment of £11.98 and some items were out of stock!! I will be seeking legal advise @Ubereats if you do not refund what im owed this week as its been going on too long!,2025-10-06,Sammy-Jo Foster,N/A
Uber Eats,1,I ordered a couple of weeks ago,"I ordered a couple of weeks ago. I had a particularly unpleasant interaction with a bike rider that rode right past me and then proceeded to wait at an arbitrary location for around 15 minutes. He then came back, I flagged him down, but he informed me that because it has been more than 15 minutes that he could not deliver me my items. I got a refund. I decided that I would never use this service again. It has been a couple of weeks, I looked ay my emails and it turned out the bike rider flagged me as being threatening and I temporarily had my account suspended, only for it to be reactivated not a week later. Obviously, I was mortified and tried to get in touch with uber eats: but it does not seem possible. So here I am- telling all of you. DO NOT USE UBER EATS!",2025-10-06,Mark Acraman,N/A
Uber Eats,1,not even 1 star deserves...had to wait…,"not even 1 star deserves...had to wait an hour now for an order from 2 miles away...,it happened once already but didn t think it would happen again...for last time i order today...don t use uber eats ...worst delivery service ever...",2025-10-06,DIRLEA CATALIN,N/A
Uber Eats,2,Poor quality delivery but resolved with a full refund,"I ordered McDonald’s through Uber Eats and was really disappointed with the state of the delivery. The bag was soaked through with grease and drink, the packaging was torn and the fries looked like they’d been tipped out and thrown back in. Everything inside the bag was messy and unappetising, and it clearly hadn’t been handled with any care during delivery.To be fair, Uber Eats did issue a full refund quite quickly after I reported it, which I appreciated. Still, the experience itself was unpleasant and not what you expect from a service that’s supposed to ensure food arrives in decent condition.",2025-10-06,Alfie Aldridge,N/A
Uber Eats,1,FRADULENT! AVOID AT ALL COST.,FRAUDULENT! AVOID AT ALL COST.I never received my order and had the drive basically still my order. So I would advised you all to report the transaction to the bank as fraud to get your money back as you never received the goods.,2025-10-05,Angel Wing,N/A
Uber Eats,1,The driver forgot my cheesecake,"The driver forgot my cheesecake, side salad, and beverage for an order that was one entree, one dessert, and a kids menu item and Uber eats credited me $2 and won't change it. That doesn't even cover the $5.99 dessert.  Furious to say the least. I will not order via Uber eats again unless compensated and I used to order multiple times a week.  Customer service is appalling.",2025-10-05,Constance Khaos,N/A
